description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Avena Mix MAMALAMA Cacao + Maca do 500g,MAMALAMA,S/ 20.30,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,500.0,g,Avena Mix MAMALAMA Cacao + Maca do,20.3
Avena Mix AMARU FOODS Lucumango Doypack 400g,AMARU,S/ 9.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,400.0,g,Avena Mix AMARU FOODS Lucumango Doypack,9.9
Avena NATURANDES 7 Semillas Doypack 240g,NATURANDES,S/ 9.60,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,240.0,g,Avena NATURANDES 7 Semillas Doypack,9.6
Avena de Chocolate 3 OSITOS Bolsa 180g,3 OSITOS,S/ 5.40,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,180.0,g,Avena de Chocolate 3 OSITOS Bolsa,5.4
Avena Instantánea BELL'S Manzana y Canela Bolsa 270g,BELL'S,S/ 7.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,270.0,g,Avena Instantánea BELL'S Manzana y Canela Bolsa,7.5
Avena Mix MAMALAMA Cranberry con Chía Doypack 500g,MAMALAMA,S/ 22.80,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,500.0,g,Avena Mix MAMALAMA Cranberry con Chía Doypack,22.8
Avena Clásica 3 OSITOS Bolsa 100g,3 OSITOS,S/ 1.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,100.0,g,Avena Clásica 3 OSITOS Bolsa,1.5
Avena GRANO DE ORO Hojuelas Precocidas Bolsa 370g,GRANO ORO,S/ 4.19,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,370.0,g,Avena GRANO DE ORO Hojuelas Precocidas Bolsa,4.19
Avena SANTA CATALINA Maca y Avena Bolsa 150g,SANTA CATALINA,S/ 2.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,150.0,g,Avena SANTA CATALINA Maca y Avena Bolsa,2.5
Avena Clásica 3 OSITOS Bolsa 500g,3 OSITOS,S/ 9.30,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,500.0,g,Avena Clásica 3 OSITOS Bolsa,9.3
Avena Natural SANTA CATALINA Bolsa 250g,SANTA CATALINA,S/ 3.30,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,250.0,g,Avena Natural SANTA CATALINA Bolsa,3.3
Avena Instantánea de Frutos Rojos BELL'S Vaso 45g,BELL'S,S/ 3.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,45.0,g,Avena Instantánea de Frutos Rojos BELL'S Vaso,3.5
Avena Instantánea de Chocolate BELL'S Vaso 45g,BELL'S,S/ 3.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,45.0,g,Avena Instantánea de Chocolate BELL'S Vaso,3.5
Avena QUAKER con sabor a Chocolate Bolsa 290g,QUAKER,S/ 8.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,290.0,g,Avena QUAKER con sabor a Chocolate Bolsa,8.9
Avena MILLER'S en Hojuelas sabor Natural Doypack 350g,MILLER´S,S/ 6.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,350.0,g,Avena MILLER'S en Hojuelas sabor Natural Doypack,6.5
Avena con Chocolate SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 5.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,150.0,g,Avena con Chocolate SANTA CATALINA Bolsa,5.9
Avena con Manzana SANTA CATALINA Bolsa 150g,SANTA CATALINA,S/ 5.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,150.0,g,Avena con Manzana SANTA CATALINA Bolsa,5.9
Avena con Cereales Andinos Premium 3 OSITOS Bolsa 270g,3 OSITOS,S/ 6.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,270.0,g,Avena con Cereales Andinos Premium 3 OSITOS Bolsa,6.5
Avena Precocida BELL'S Bolsa 380g,BELL'S,S/ 4.00,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,380.0,g,Avena Precocida BELL'S Bolsa,4.0
Avena con Quinua QUAKER Bolsa 330g,QUAKER,S/ 8.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,330.0,g,Avena con Quinua QUAKER Bolsa,8.9
Avena Proteína NATURANDES Doypack 600g,NATURANDES,S/ 26.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,600.0,g,Avena Proteína NATURANDES Doypack,26.9
Avena Mix AMARU FOODS Chocoplátano Doypack 400g,AMARU,S/ 9.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,400.0,g,Avena Mix AMARU FOODS Chocoplátano Doypack,9.9
Avena Instantánea BELL'S Chocolate Bolsa 270g,BELL'S,S/ 7.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,270.0,g,Avena Instantánea BELL'S Chocolate Bolsa,7.5
Jabón Líquido BALLERINA Avena Doypack 750ml,BALLERINA,S/ 10.90,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,750.0,ml,Jabón Líquido BALLERINA Avena Doypack,10.9
Bebida de Avena NATURES HEART Caja 946ml Paquete 2un,NATURE'S HEART,S/ 18.50,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,946.0,ml,Bebida de Avena NATURES HEART Caja  Paquete,18.5
Pan de Molde UNIÓN Multisemillas y Avena Bolsa 540g,UNIÓN,S/ 13.20,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,13.2
Kiwicha Avena SANTA CATALINA Bolsa 280g,SANTA CATALINA,S/ 6.20,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,280.0,g,Kiwicha Avena SANTA CATALINA Bolsa,6.2
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,S/ 16.10,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,420.0,g,Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa,16.1
Jabón en Barra PALMOLIVE Avena y Azucar 3x120g,PALMOLIVE,S/ 10.80,vivanda,AVENA ENVASADA,2024-12-04 17:14:00.389860,120.0,g,Jabón en Barra PALMOLIVE Avena y Azucar 3x,10.8
